PATHOLOGY,DOCTOR_ID,NB_DIAGNOSTICS
Pathology8,73,700
Pathology93,87,700
Pathology45,25,700
Pathology6,48,1050
Pathology60,51,350
Pathology3,51,350
Pathology56,29,700
Pathology58,13,700
Pathology10,38,350
Pathology56,27,350
Pathology68,26,350
Pathology76,74,350
Pathology96,32,350
Pathology51,6,350
Pathology29,84,1050
Pathology16,56,350
Pathology69,87,1050
Pathology75,77,350
Pathology18,16,350
Pathology7,60,1050
Pathology10,30,350
Pathology92,99,1400
Pathology13,12,700
Pathology34,33,700
Pathology64,13,1050
Pathology36,83,350
Pathology81,31,700
Pathology62,80,350
Pathology83,86,350
Pathology24,22,350
Pathology74,47,700
Pathology90,75,1050
Pathology22,13,350
Pathology41,62,350
Pathology49,50,350
Pathology59,21,1050
Pathology65,89,350
Pathology30,72,350
Pathology42,11,1050
Pathology62,77,700
Pathology46,69,700
Pathology86,54,350
Pathology15,78,350
Pathology38,14,700
Pathology3,88,700
Pathology41,2,350
Pathology80,79,700
Pathology61,99,350
Pathology51,38,700
Pathology8,49,350
Pathology22,22,350
Pathology9,86,350
Pathology92,96,350
Pathology12,100,1050
Pathology66,58,350
Pathology31,45,1050
Pathology67,28,1050
Pathology93,78,350
Pathology68,51,350
Pathology61,78,350
Pathology35,73,350
Pathology14,17,700
Pathology53,15,350
Pathology95,41,350
Pathology22,12,350
Pathology14,42,700
Pathology42,57,350
Pathology11,75,1050
Pathology89,78,350
Pathology40,28,700
Pathology67,48,700
Pathology83,89,700
Pathology66,50,700
Pathology35,100,700
Pathology79,61,1050
Pathology26,57,350
Pathology2,8,350
Pathology65,83,700
Pathology52,33,350
Pathology55,24,700
Pathology87,11,350
Pathology89,43,350
Pathology79,37,350
Pathology98,61,350
Pathology63,36,1400
Pathology46,39,350
Pathology44,99,1400
Pathology98,14,700
Pathology45,77,700
Pathology77,86,350
Pathology2,77,350
Pathology32,83,700
Pathology99,46,1050
Pathology76,37,700
Pathology82,4,1050
Pathology70,45,700
Pathology47,95,350
Pathology93,99,350
Pathology86,83,1050
Pathology37,92,350
Pathology72,75,350
Pathology70,23,350
Pathology32,62,1050
Pathology96,60,1050
Pathology91,75,350
Pathology89,48,350
Pathology67,73,1050
Pathology82,22,700
Pathology63,7,1050
Pathology3,61,700
Pathology21,13,350
Pathology12,3,700
Pathology78,58,700
Pathology29,36,350
Pathology69,78,350
Pathology4,74,350
Pathology86,78,350
Pathology15,82,350
Pathology49,21,700
Pathology39,30,700
Pathology69,22,350
Pathology78,35,1050
Pathology14,7,350
Pathology14,52,350
Pathology61,91,350
Pathology99,21,350
Pathology49,71,350
Pathology98,82,350
Pathology81,70,350
Pathology94,28,700
Pathology83,85,350
Pathology37,12,1050
Pathology93,15,700
Pathology43,100,700
Pathology99,35,350
Pathology23,95,350
Pathology92,55,700
Pathology50,29,350
Pathology83,65,350
Pathology63,70,700
Pathology16,36,350
Pathology89,77,350
Pathology94,13,350
Pathology5,68,700
Pathology50,16,350
Pathology98,46,350
Pathology71,66,700
Pathology91,52,1050
Pathology35,72,350
Pathology70,62,1050
Pathology80,94,350
Pathology34,27,700
Pathology15,11,700
Pathology34,29,700
Pathology84,51,700
Pathology12,64,350
Pathology53,47,700
Pathology87,23,350
Pathology61,14,1050
Pathology33,79,350
Pathology12,76,350
Pathology2,24,700
Pathology32,46,350
Pathology72,80,350
Pathology95,84,700
Pathology44,74,350
Pathology84,59,350
Pathology7,44,700
Pathology49,92,1750
Pathology75,70,350
Pathology17,66,1400
Pathology23,40,700
Pathology22,64,350
Pathology76,52,350
Pathology16,60,350
Pathology94,53,1400
Pathology27,84,1050
Pathology44,16,350
Pathology25,91,700
Pathology39,87,350
Pathology88,45,350
Pathology4,53,700
Pathology20,87,350
Pathology76,28,350
Pathology54,3,350
Pathology20,47,1050
Pathology37,75,350
Pathology93,21,1400
Pathology45,18,350
Pathology21,51,700
Pathology9,26,350
Pathology17,42,700
Pathology25,59,700
Pathology48,22,700
Pathology23,15,350
Pathology65,97,700
Pathology60,45,1050
Pathology78,6,350
Pathology91,64,350
Pathology17,41,350
Pathology77,48,1750
Pathology88,14,350
Pathology11,15,350
Pathology86,24,700
Pathology80,13,700
Pathology88,12,350
Pathology15,29,1050
Pathology77,2,700
Pathology35,91,700
Pathology70,70,1050
Pathology96,88,700
Pathology47,100,700
Pathology36,77,700
Pathology1,13,700
Pathology7,84,350
Pathology20,85,350
Pathology82,14,700
Pathology80,37,700
Pathology12,80,350
Pathology69,56,700
Pathology61,100,700
Pathology40,45,700
Pathology62,47,350
Pathology10,77,700
Pathology32,24,350
Pathology74,59,350
Pathology83,18,350
Pathology96,5,700
Pathology87,34,700
Pathology8,28,350
Pathology52,67,350
Pathology63,90,350
Pathology69,67,700
Pathology7,40,700
Pathology65,80,700
Pathology51,31,350
Pathology65,78,350
Pathology97,96,350
Pathology82,82,700
Pathology21,97,700
Pathology38,82,700
Pathology93,46,350
Pathology51,45,350
Pathology39,81,1050
Pathology55,26,700
Pathology20,19,350
Pathology45,50,700
Pathology59,96,1050
Pathology52,61,350
Pathology96,73,1050
Pathology58,44,1050
Pathology90,5,1400
Pathology42,71,1050
Pathology76,35,700
Pathology78,5,350
Pathology59,26,350
Pathology55,47,350
Pathology92,29,700
Pathology7,30,350
Pathology8,76,700
Pathology12,97,350
Pathology10,89,700
Pathology56,9,1050
Pathology10,49,350
Pathology42,77,350
Pathology72,96,350
Pathology13,55,1050
Pathology38,56,350
Pathology31,82,350
Pathology45,16,1400
Pathology72,5,700
Pathology27,14,350
Pathology15,65,700
Pathology33,7,350
Pathology41,12,350
Pathology93,94,1400
Pathology23,72,700
Pathology96,30,700
Pathology15,26,700
Pathology88,79,700
Pathology24,27,700
Pathology97,88,1050
Pathology96,7,350
Pathology49,64,350
Pathology57,83,700
Pathology67,78,350
Pathology74,42,350
Pathology75,25,700
Pathology93,79,350
Pathology44,49,700
Pathology99,42,700
Pathology84,9,700
Pathology32,67,350
Pathology34,7,350
Pathology36,58,700
Pathology46,60,700
Pathology66,47,350
Pathology85,18,1050
Pathology10,90,1400
Pathology45,40,350
Pathology67,7,350
Pathology47,93,700
Pathology37,28,350
Pathology48,86,700
Pathology10,63,350
Pathology11,42,700
Pathology75,67,350
Pathology56,47,700
Pathology92,13,350
Pathology35,39,700
Pathology37,51,350
Pathology33,44,350
Pathology88,32,350
Pathology69,98,350
Pathology3,96,700
Pathology15,70,700
Pathology87,22,350
Pathology1,100,700
Pathology62,13,700
Pathology69,39,1400
Pathology78,97,700
Pathology96,25,700
Pathology61,48,350
Pathology11,87,350
Pathology26,93,350
Pathology20,3,350
Pathology27,90,1050
Pathology18,71,700
Pathology39,44,350
Pathology80,87,1400
Pathology82,80,350
Pathology89,39,700
Pathology53,33,350
Pathology45,12,350
Pathology8,94,350
Pathology5,5,350
Pathology75,68,350
Pathology56,78,1050
Pathology79,47,1050
Pathology72,9,350
Pathology13,28,350
Pathology98,27,1750
Pathology35,24,350
Pathology34,64,350
Pathology59,94,350
Pathology21,71,350
Pathology59,55,350
Pathology62,5,350
Pathology57,56,350
Pathology61,31,700
Pathology51,28,350
Pathology3,34,350
Pathology76,22,1050
Pathology95,99,350
Pathology98,65,700
Pathology89,9,350
Pathology87,42,350
Pathology38,45,350
Pathology2,7,350
Pathology32,76,350
Pathology4,56,350
Pathology96,81,700
Pathology41,19,350
Pathology84,68,350
Pathology48,69,350
Pathology24,59,700
Pathology76,27,350
Pathology88,42,700
Pathology30,65,350
Pathology98,85,700
Pathology27,53,350
Pathology9,54,700
Pathology30,36,700
Pathology37,66,350
Pathology96,35,350
Pathology93,22,350
Pathology6,50,700
Pathology61,7,350
Pathology31,11,350
Pathology27,8,700
Pathology22,39,700
Pathology27,74,350
Pathology67,4,350
Pathology6,98,350
Pathology64,27,700
Pathology82,97,700
Pathology72,43,700
Pathology99,73,350
Pathology57,49,1050
Pathology33,100,1050
Pathology29,5,350
Pathology32,45,350
Pathology43,73,700
Pathology16,87,350
Pathology11,2,350
Pathology75,22,350
Pathology3,75,350
Pathology47,34,350
Pathology61,5,700
Pathology35,99,350
Pathology26,80,700
Pathology51,99,350
Pathology98,70,350
Pathology4,67,350
Pathology21,38,350
Pathology31,98,350
Pathology91,72,700
Pathology71,27,700
Pathology45,26,350
Pathology35,37,350
Pathology41,43,350
Pathology45,23,350
Pathology99,5,700
Pathology16,18,700
Pathology69,50,350
Pathology21,30,700
Pathology15,90,350
Pathology56,59,1050
Pathology44,31,350
Pathology65,98,700
Pathology67,13,350
Pathology98,76,350
Pathology21,62,350
Pathology60,11,1050
Pathology85,86,1050
Pathology49,18,350
Pathology1,30,350
Pathology82,42,350
Pathology18,34,350
Pathology87,92,700
Pathology75,78,350
Pathology63,88,350
Pathology71,74,350
Pathology31,31,700
Pathology94,79,700
Pathology16,19,700
Pathology22,94,700
Pathology82,17,350
Pathology82,46,350
Pathology29,73,350
Pathology14,76,350
Pathology2,10,350
Pathology82,74,700
Pathology77,12,350
Pathology82,61,350
Pathology75,12,350
Pathology81,8,700
Pathology54,34,350
Pathology73,96,350
Pathology29,45,700
Pathology30,38,1050
Pathology75,94,350
Pathology76,61,700
Pathology96,92,350
Pathology6,78,1050
Pathology51,11,700
Pathology93,88,350
Pathology16,27,350
Pathology69,40,350
Pathology84,95,700
Pathology60,42,350
Pathology79,12,700
Pathology25,65,700
Pathology12,77,350
Pathology57,52,350
Pathology65,43,350
Pathology39,52,700
Pathology68,45,700
Pathology45,55,700
Pathology24,86,350
Pathology43,9,350
Pathology72,30,350
Pathology75,29,1050
Pathology20,14,1050
Pathology70,14,350
Pathology43,50,350
Pathology96,98,700
Pathology85,29,350
Pathology82,86,350
Pathology13,93,700
Pathology20,78,350
Pathology81,94,350
Pathology5,45,350
Pathology93,30,700
Pathology16,14,350
Pathology79,3,350
Pathology33,51,700
Pathology22,5,350
Pathology24,42,1050
Pathology28,85,1050
Pathology68,9,350
Pathology81,46,350
Pathology81,60,700
Pathology22,23,350
Pathology52,83,350
Pathology31,71,350
Pathology57,92,700
Pathology93,28,350
Pathology50,26,350
Pathology80,65,700
Pathology71,47,350
Pathology57,55,1050
Pathology20,66,350
Pathology68,49,350
Pathology17,27,350
Pathology65,57,350
Pathology25,43,350
Pathology90,87,700
Pathology6,17,350
Pathology73,38,700
Pathology7,65,350
Pathology52,81,350
Pathology32,26,1050
Pathology60,25,350
Pathology28,69,350
Pathology4,97,1050
Pathology68,35,350
Pathology35,27,350
Pathology75,76,1400
Pathology9,38,350
Pathology52,74,1050
Pathology73,31,1050
Pathology82,92,700
Pathology42,49,1050
Pathology68,87,1050
Pathology64,18,1050
Pathology51,47,350
Pathology36,44,700
Pathology29,96,700
Pathology42,31,350
Pathology91,45,700
Pathology15,47,700
Pathology74,2,700
Pathology40,22,350
Pathology76,84,350
Pathology7,99,350
Pathology63,39,700
Pathology57,12,700
Pathology49,76,700
Pathology27,65,350
Pathology9,64,350
Pathology99,22,1050
Pathology14,37,700
Pathology20,2,350
Pathology80,14,350
Pathology8,12,350
Pathology27,88,700
Pathology35,94,350
Pathology40,98,350
Pathology76,43,350
Pathology99,29,350
Pathology49,43,700
Pathology73,41,350
Pathology15,60,350
Pathology33,31,700
Pathology6,97,700
Pathology33,97,350
Pathology13,75,350
Pathology62,66,1050
Pathology24,25,700
Pathology2,70,700
Pathology61,62,1050
Pathology7,43,350
Pathology24,32,350
Pathology95,88,700
Pathology47,75,1050
Pathology88,71,700
Pathology43,58,350
Pathology67,46,1400
Pathology54,61,350
Pathology80,74,700
Pathology9,30,700
Pathology18,78,700
Pathology52,34,350
Pathology88,19,350
Pathology28,76,700
Pathology74,7,350
Pathology12,30,350
Pathology37,7,1050
Pathology70,63,700
Pathology58,47,350
Pathology3,92,350
Pathology30,33,700
Pathology13,6,350
Pathology9,10,700
Pathology72,10,350
Pathology64,17,350
Pathology53,75,700
Pathology4,52,700
Pathology30,97,350
Pathology81,37,700
Pathology10,42,700
Pathology95,13,350
Pathology28,83,1050
Pathology10,27,700
Pathology71,82,350
Pathology93,75,350
Pathology9,66,700
Pathology6,89,350
Pathology15,99,350
Pathology98,60,350
Pathology7,88,350
Pathology46,11,1050
Pathology30,77,350
Pathology39,2,350
Pathology48,8,350
Pathology23,99,350
Pathology62,50,350
Pathology90,42,1050
Pathology9,70,1050
Pathology53,66,350
Pathology64,92,350
Pathology21,50,350
Pathology34,58,350
Pathology44,92,700
Pathology58,34,350
Pathology49,44,350
Pathology33,26,350
Pathology27,17,350
Pathology64,49,350
Pathology33,53,700
Pathology14,89,700
Pathology17,16,350
Pathology11,32,350
Pathology72,35,350
Pathology98,31,350
Pathology48,23,700
Pathology23,52,350
Pathology37,94,700
Pathology9,61,700
Pathology62,73,700
Pathology69,16,1050
Pathology81,96,350
Pathology25,16,350
Pathology35,45,700
Pathology31,14,700
Pathology50,68,350
Pathology20,58,350
Pathology35,81,350
Pathology80,50,700
Pathology61,51,350
Pathology14,32,1400
Pathology28,16,350
Pathology21,31,700
Pathology26,13,350
Pathology42,12,350
Pathology36,25,350
Pathology80,35,350
Pathology24,72,350
Pathology55,93,700
Pathology18,10,350
Pathology94,2,350
Pathology2,78,700
Pathology90,98,350
Pathology89,69,1050
Pathology91,88,350
Pathology99,95,350
Pathology91,47,700
Pathology74,32,350
Pathology13,59,1050
Pathology4,13,700
Pathology12,16,700
Pathology99,65,350
Pathology20,70,1050
Pathology7,22,700
Pathology95,52,700
Pathology38,46,350
Pathology60,67,350
Pathology78,95,1400
Pathology12,86,350
Pathology1,41,700
Pathology23,31,350
Pathology16,69,350
Pathology50,32,700
Pathology24,73,350
Pathology18,20,700
Pathology73,29,350
Pathology1,40,350
Pathology56,79,700
Pathology41,54,350
Pathology39,49,700
Pathology44,30,350
Pathology19,74,350
Pathology59,49,700
Pathology9,18,350
Pathology31,58,700
Pathology30,14,350
Pathology78,93,350
Pathology63,38,1050
Pathology63,84,700
Pathology57,28,700
Pathology66,86,700
Pathology92,28,350
Pathology30,78,350
Pathology94,48,700
Pathology13,33,350
Pathology67,33,350
Pathology55,11,350
Pathology12,11,350
Pathology53,35,350
Pathology17,57,350
Pathology90,65,350
Pathology16,55,350
Pathology81,43,700
Pathology26,26,350
Pathology10,14,350
Pathology95,98,700
Pathology95,70,350
Pathology28,23,350
Pathology97,22,350
Pathology97,69,350
Pathology43,14,350
Pathology95,60,700
Pathology17,90,350
Pathology13,86,700
Pathology77,29,700
Pathology61,29,700
Pathology89,88,350
Pathology73,87,700
Pathology43,68,350
Pathology97,8,350
Pathology24,79,700
Pathology51,82,350
Pathology23,7,350
Pathology3,94,350
Pathology53,29,350
Pathology60,21,700
Pathology91,7,1050
Pathology11,64,350
Pathology65,24,700
Pathology15,41,350
Pathology15,32,1400
Pathology19,19,350
Pathology60,5,350
Pathology65,99,700
Pathology11,70,350
Pathology68,25,350
Pathology72,68,350
Pathology38,23,350
Pathology22,97,350
Pathology15,79,700
Pathology91,97,350
Pathology37,37,1050
Pathology4,35,700
Pathology70,18,350
Pathology85,42,350
Pathology65,56,350
Pathology82,84,350
Pathology76,94,350
Pathology11,29,700
Pathology57,78,350
Pathology32,48,1050
Pathology25,69,700
Pathology96,13,350
Pathology8,44,350
Pathology5,53,350
Pathology46,92,350
Pathology99,23,700
Pathology40,71,700
Pathology98,67,700
Pathology38,84,1050
Pathology50,99,700
Pathology5,95,350
Pathology30,2,350
Pathology35,54,350
Pathology66,53,350
Pathology74,66,700
Pathology23,59,350
Pathology2,18,1050
Pathology1,60,700
Pathology11,95,700
Pathology15,14,700
Pathology16,11,700
Pathology15,23,350
Pathology58,38,700
Pathology77,41,350
Pathology19,53,350
Pathology80,58,350
Pathology31,67,350
Pathology99,25,350
Pathology44,95,700
Pathology13,73,350
Pathology57,74,350
Pathology60,100,350
Pathology79,28,700
Pathology16,5,700
Pathology28,22,350
Pathology48,26,350
Pathology24,58,350
Pathology97,94,350
Pathology96,16,350
Pathology68,33,350
Pathology61,15,350
Pathology36,56,350
Pathology8,60,700
Pathology96,42,1050
Pathology28,39,700
Pathology21,22,700
Pathology69,25,350
Pathology51,52,700
Pathology75,93,700
Pathology79,94,350
Pathology2,54,1050
Pathology45,53,350
Pathology51,40,700
Pathology92,37,350
Pathology32,2,350
Pathology68,56,350
Pathology45,90,350
Pathology98,78,700
Pathology68,77,700
Pathology76,2,350
Pathology24,60,350
Pathology2,71,700
Pathology82,48,350
Pathology22,70,700
Pathology52,64,350
Pathology56,62,350
Pathology53,32,350
Pathology11,79,350
Pathology97,62,350
Pathology64,54,700
Pathology97,20,700
Pathology85,56,350
Pathology63,95,350
Pathology93,23,350
Pathology50,11,700
Pathology35,61,350
Pathology80,5,700
Pathology79,45,350
Pathology36,73,350
Pathology13,31,350
Pathology24,45,350
Pathology8,21,700
Pathology1,25,350
Pathology19,88,700
Pathology4,79,350
Pathology65,14,700
Pathology29,97,350
Pathology30,23,350
Pathology71,79,350
Pathology3,53,700
Pathology83,27,350
Pathology77,87,700
Pathology21,96,350
Pathology63,77,700
Pathology97,74,350
Pathology34,81,350
Pathology13,35,350
Pathology65,39,350
Pathology77,23,350
Pathology71,9,350
Pathology69,49,350
Pathology78,62,350
Pathology48,87,350
Pathology15,77,350
Pathology6,29,350
Pathology64,84,350
Pathology73,24,1050
Pathology93,12,700
Pathology31,48,350
Pathology24,18,350
Pathology76,100,350
Pathology92,4,700
Pathology59,100,350
Pathology52,5,350
Pathology78,76,700
Pathology16,97,350
Pathology58,72,350
Pathology26,30,350
Pathology19,46,700
Pathology13,16,350
Pathology7,61,350
Pathology10,61,350
Pathology62,4,350
Pathology7,81,350
Pathology67,3,350
Pathology27,31,350
Pathology33,65,350
Pathology6,19,350
Pathology56,50,350
Pathology47,46,700
Pathology21,40,1050
Pathology92,49,350
Pathology93,32,350
Pathology34,75,700
Pathology14,5,350
Pathology27,56,350
Pathology15,13,700
Pathology86,35,1050
Pathology8,62,350
Pathology56,73,350
Pathology85,2,350
Pathology95,79,1050
Pathology25,77,700
Pathology80,92,700
Pathology9,67,700
Pathology81,34,350
Pathology32,90,350
Pathology95,16,350
Pathology45,24,350
Pathology86,58,350
Pathology31,53,350
Pathology41,22,350
Pathology84,83,700
Pathology31,33,350
Pathology37,35,350
Pathology58,30,350
Pathology58,33,350
Pathology67,65,350
Pathology43,29,350
Pathology26,58,350
Pathology15,74,350
Pathology35,23,1050
Pathology47,90,1050
Pathology40,50,350
Pathology57,48,1050
Pathology57,19,350
Pathology13,40,350
Pathology6,59,350
Pathology40,21,350
Pathology83,83,350
Pathology69,88,350
Pathology59,17,350
Pathology31,60,350
Pathology36,41,350
Pathology56,35,700
Pathology1,79,1050
Pathology95,36,350
Pathology74,41,350
Pathology38,42,700
Pathology19,25,350
Pathology13,24,1050
Pathology8,95,700
Pathology9,76,350
Pathology80,11,350
Pathology20,16,1050
Pathology34,90,350
Pathology32,70,350
Pathology65,87,350
Pathology9,98,700
Pathology1,42,700
Pathology55,34,350
Pathology52,97,350
Pathology86,63,350
Pathology48,27,700
Pathology62,82,350
Pathology1,63,350
Pathology50,23,700
Pathology81,78,700
Pathology22,53,700
Pathology51,3,350
Pathology66,64,700
Pathology58,52,350
Pathology63,23,350
Pathology38,64,350
Pathology78,78,700
Pathology66,41,700
Pathology80,25,350
Pathology2,68,350
Pathology41,52,350
Pathology85,8,350
Pathology82,13,350
Pathology56,37,350
Pathology94,85,350
Pathology56,13,1050
Pathology33,43,700
Pathology72,58,350
Pathology44,43,350
Pathology45,47,700
Pathology36,75,350
Pathology75,6,350
Pathology91,68,350
Pathology15,44,350
Pathology73,84,350
Pathology47,37,350
Pathology15,87,1050
Pathology2,96,350
Pathology98,4,700
Pathology19,41,350
Pathology78,27,350
Pathology86,39,350
Pathology40,29,350
Pathology43,8,350
Pathology94,96,350
Pathology68,24,700
Pathology37,42,350
Pathology38,24,700
Pathology14,25,350
Pathology34,26,1050
Pathology48,40,350
Pathology13,60,700
Pathology39,83,350
Pathology20,30,350
Pathology88,66,350
Pathology97,87,700
Pathology62,95,350
Pathology30,37,1400
Pathology34,50,350
Pathology87,88,350
Pathology5,54,700
Pathology78,16,350
Pathology63,76,700
Pathology67,81,350
Pathology7,27,350
Pathology18,61,350
Pathology25,38,350
Pathology42,93,700
Pathology70,75,350
Pathology75,11,350
Pathology44,98,350
Pathology4,63,700
Pathology76,18,350
Pathology34,18,350
Pathology96,85,350
Pathology13,17,700
Pathology86,71,350
Pathology53,53,700
Pathology97,32,1050
Pathology35,16,700
Pathology26,61,350
Pathology40,12,1050
Pathology29,81,1050
Pathology46,41,700
Pathology69,77,700
Pathology3,9,350
Pathology2,41,350
Pathology83,56,350
Pathology37,46,1050
Pathology98,36,350
Pathology76,56,350
Pathology19,23,350
Pathology14,13,350
Pathology28,79,350
Pathology48,43,350
Pathology1,73,350
Pathology93,60,350
Pathology65,11,700
Pathology61,66,1050
Pathology5,60,350
Pathology22,56,700
Pathology4,95,1050
Pathology66,89,350
Pathology14,81,350
Pathology10,48,350
Pathology88,35,350
Pathology95,33,350
Pathology48,64,700
Pathology53,12,350
Pathology24,12,350
Pathology87,10,1050
Pathology64,19,350
Pathology11,47,350
Pathology51,14,350
Pathology27,99,350
Pathology16,76,700
Pathology91,38,350
Pathology10,96,350
Pathology96,82,700
Pathology91,10,700
Pathology69,28,350
Pathology99,90,350
Pathology76,78,700
Pathology4,46,350
Pathology3,39,350
Pathology66,35,350
Pathology31,88,350
Pathology45,58,700
Pathology27,96,1400
Pathology86,29,700
Pathology2,39,350
Pathology61,41,350
Pathology43,83,700
Pathology16,86,350
Pathology90,54,1050
Pathology94,81,700
Pathology96,12,350
Pathology25,40,350
Pathology45,89,700
Pathology53,18,350
Pathology52,88,350
Pathology3,70,350
Pathology14,90,350
Pathology11,37,700
Pathology90,16,700
Pathology48,95,700
Pathology96,34,1400
Pathology85,88,700
Pathology56,25,700
Pathology73,35,700
Pathology7,24,350
Pathology81,56,350
Pathology51,71,350
Pathology36,12,700
Pathology76,86,350
Pathology98,100,700
Pathology87,17,350
Pathology73,63,700
Pathology61,45,1400
Pathology70,52,700
Pathology14,54,350
Pathology30,90,350
Pathology73,12,350
Pathology72,60,700
Pathology39,37,350
Pathology68,86,700
Pathology73,67,1050
Pathology62,43,700
Pathology74,96,1050
Pathology24,64,350
Pathology65,22,350
Pathology74,98,350
Pathology74,9,350
Pathology69,84,700
Pathology35,25,700
Pathology70,29,350
Pathology86,65,700
Pathology39,92,700
Pathology39,79,350
Pathology89,73,350
Pathology36,30,350
Pathology58,14,700
Pathology58,98,700
Pathology11,7,350
Pathology94,44,350
Pathology23,85,700
Pathology35,71,700
Pathology21,59,350
Pathology1,85,350
Pathology32,68,350
Pathology65,21,700
Pathology20,32,1400
Pathology21,61,350
Pathology8,42,1050
Pathology22,79,350
Pathology56,38,700
Pathology77,35,700
Pathology44,87,350
Pathology63,59,700
Pathology50,90,700
Pathology5,69,350
Pathology78,33,350
Pathology61,86,700
Pathology82,49,350
Pathology31,22,350
Pathology17,64,350
Pathology31,16,700
Pathology2,67,350
Pathology78,54,1050
Pathology62,28,700
Pathology65,68,350
Pathology73,40,700
Pathology45,37,350
Pathology77,49,350
Pathology24,39,350
Pathology69,34,350
Pathology92,77,350
Pathology62,18,350
Pathology9,40,350
Pathology27,55,700
Pathology57,42,700
Pathology23,80,350
Pathology53,63,700
Pathology32,14,350
Pathology6,75,350
Pathology42,86,700
Pathology84,84,1400
Pathology38,16,700
Pathology44,85,700
Pathology68,37,700
Pathology91,73,700
Pathology74,44,350
Pathology51,48,350
Pathology76,72,1050
Pathology16,61,350
Pathology68,61,700
Pathology27,25,350
Pathology36,91,1050
Pathology63,46,350
Pathology32,16,350
Pathology44,53,350
Pathology58,100,350
Pathology65,59,700
Pathology21,75,1050
Pathology48,28,700
Pathology39,40,700
Pathology14,55,1050
Pathology22,49,1750
Pathology18,32,700
Pathology32,63,700
Pathology10,93,700
Pathology10,54,350
Pathology38,44,350
Pathology51,74,350
Pathology43,52,350
Pathology15,2,350
Pathology84,90,700
Pathology59,79,350
Pathology90,11,700
Pathology9,50,700
Pathology1,46,350
Pathology52,13,700
Pathology45,21,350
Pathology27,36,350
Pathology22,75,700
Pathology65,29,350
Pathology64,28,700
Pathology95,19,350
Pathology42,95,700
Pathology8,65,700
Pathology56,65,350
Pathology45,34,350
Pathology15,16,1050
Pathology69,19,350
Pathology8,36,700
Pathology93,95,350
Pathology46,64,350
Pathology54,11,350
Pathology4,28,350
Pathology62,61,350
Pathology70,61,350
Pathology92,6,350
Pathology78,56,350
Pathology64,78,350
Pathology68,31,350
Pathology39,80,1050
Pathology56,74,350
Pathology26,48,700
Pathology66,82,350
Pathology37,98,700
Pathology95,37,700
Pathology14,71,700
Pathology60,72,700
Pathology12,37,350
Pathology88,31,350
Pathology22,92,350
Pathology7,49,1400
Pathology45,92,700
Pathology83,80,350
Pathology53,69,350
Pathology44,14,350
Pathology90,27,350
Pathology83,87,350
Pathology89,68,350
Pathology93,50,350
Pathology83,81,700
Pathology77,82,700
Pathology23,78,1050
Pathology72,48,700
Pathology2,50,700
Pathology27,98,350
Pathology56,69,350
Pathology84,8,350
Pathology1,44,1050
Pathology20,48,350
Pathology14,53,700
Pathology38,31,350
Pathology15,71,350
Pathology93,97,350
Pathology1,45,350
Pathology77,5,350
Pathology3,83,700
Pathology19,96,700
Pathology60,62,350
Pathology24,97,700
Pathology31,20,700
Pathology39,42,350
Pathology1,11,350
Pathology43,99,700
Pathology24,46,350
Pathology95,15,350
Pathology31,93,350
Pathology92,78,1050
Pathology24,56,350
Pathology67,93,700
Pathology59,10,350
Pathology26,55,1050
Pathology1,78,350
Pathology12,96,350
Pathology52,70,350
Pathology26,4,350
Pathology98,16,350
Pathology24,87,700
Pathology97,92,350
Pathology60,96,350
Pathology35,44,350
Pathology3,7,700
Pathology11,98,350
Pathology61,8,350
Pathology42,13,350
Pathology4,16,350
Pathology10,21,350
Pathology47,13,350
Pathology7,37,350
Pathology26,49,350
Pathology8,31,1050
Pathology26,74,350
Pathology36,99,350
Pathology66,66,350
Pathology77,17,350
Pathology18,23,350
Pathology9,45,350
Pathology26,70,350
Pathology17,35,700
Pathology7,3,350
Pathology32,99,700
Pathology32,92,700
Pathology66,15,350
Pathology83,28,350
Pathology10,98,700
Pathology19,67,350
Pathology49,5,350
Pathology46,75,350
Pathology91,44,350
Pathology79,67,350
Pathology2,55,350
Pathology12,52,350
Pathology88,36,350
Pathology5,75,350
Pathology39,5,350
Pathology51,72,350
Pathology77,92,700
Pathology50,91,700
Pathology6,60,700
Pathology38,51,350
Pathology29,14,1050
Pathology24,70,700
Pathology29,38,350
Pathology85,12,350
Pathology65,92,700
Pathology92,79,350
Pathology9,46,350
Pathology31,95,350
Pathology10,86,1050
Pathology78,28,1050
Pathology95,82,700
Pathology30,82,350
Pathology21,48,1050
Pathology5,90,700
Pathology17,31,350
Pathology32,20,350
Pathology27,9,350
Pathology68,10,350
Pathology16,44,700
Pathology50,88,700
Pathology47,43,350
Pathology93,92,350
Pathology86,48,350
Pathology77,65,350
Pathology14,11,350
Pathology27,18,350
Pathology77,27,700
Pathology84,87,700
Pathology88,17,1050
Pathology4,5,350
Pathology7,98,350
Pathology55,53,1050
Pathology88,87,350
Pathology84,12,700
Pathology85,82,700
Pathology55,16,350
Pathology57,34,700
Pathology45,91,350
Pathology95,35,700
Pathology65,53,350
Pathology80,95,350
Pathology85,17,350
Pathology98,54,700
Pathology47,89,1050
Pathology19,83,350
Pathology16,91,350
Pathology27,40,700
Pathology66,43,350
Pathology16,90,350
Pathology93,3,700
Pathology77,93,350
Pathology70,51,350
Pathology79,99,350
Pathology89,84,350
Pathology42,14,350
Pathology6,43,350
