PATHOLOGY,DOCTOR_ID,NB_DIAGNOSTICS
Pathology26,55,30
Pathology83,86,10
Pathology58,69,20
Pathology85,69,20
Pathology19,69,10
Pathology89,69,30
Pathology64,6,10
Pathology98,6,20
Pathology29,10,10
Pathology6,48,30
Pathology14,63,30
Pathology24,70,20
Pathology29,70,10
Pathology95,71,20
Pathology3,71,10
Pathology13,14,20
Pathology51,14,10
Pathology58,14,20
Pathology15,29,30
Pathology6,29,10
Pathology90,32,30
Pathology96,32,10
Pathology33,34,30
Pathology18,34,10
Pathology91,35,10
Pathology51,36,10
Pathology88,64,10
Pathology55,64,20
Pathology94,76,40
Pathology36,82,10
Pathology97,100,20
Pathology37,100,30
Pathology76,100,10
Pathology99,65,10
Pathology18,77,10
Pathology36,77,20
Pathology80,79,20
Pathology66,83,10
Pathology5,83,10
Pathology34,46,10
Pathology25,46,10
Pathology82,46,10
Pathology24,46,10
Pathology18,89,10
Pathology90,98,10
Pathology77,87,20
Pathology63,96,10
Pathology2,96,10
Pathology44,96,10
Pathology13,91,40
Pathology39,51,10
Pathology32,80,10
Pathology2,94,20
Pathology43,99,20
Pathology27,99,10
Pathology49,18,10
Pathology76,26,10
Pathology16,62,20
Pathology38,67,20
Pathology10,75,10
Pathology4,13,20
Pathology95,15,10
Pathology94,53,40
Pathology81,23,40
Pathology61,14,30
Pathology57,94,30
Pathology6,55,10
Pathology45,88,20
Pathology37,23,20
Pathology33,79,10
Pathology94,81,20
Pathology48,84,30
Pathology3,70,10
Pathology59,65,10
Pathology12,3,20
Pathology97,75,10
Pathology53,12,10
Pathology44,16,10
Pathology22,97,10
Pathology96,16,10
Pathology49,92,50
Pathology80,74,20
Pathology84,59,10
Pathology23,40,20
Pathology10,30,10
Pathology17,66,40
Pathology73,41,10
Pathology75,70,10
Pathology98,76,10
Pathology39,87,10
Pathology71,74,10
Pathology54,19,20
Pathology48,39,20
Pathology86,39,10
Pathology49,50,10
Pathology51,90,20
Pathology3,22,10
Pathology10,38,10
Pathology69,40,10
Pathology11,47,10
Pathology74,47,20
Pathology34,68,20
Pathology64,95,10
Pathology84,95,20
Pathology83,27,10
Pathology78,27,10
Pathology55,93,20
Pathology31,93,10
Pathology15,44,10
Pathology7,44,20
Pathology3,53,20
Pathology19,60,20
Pathology16,60,10
Pathology57,55,30
Pathology1,85,10
Pathology71,86,20
Pathology39,79,10
Pathology97,62,10
Pathology88,78,30
Pathology63,37,30
Pathology18,72,10
Pathology52,20,10
Pathology72,68,10
Pathology10,27,20
Pathology10,93,20
Pathology16,93,10
Pathology7,60,30
Pathology91,38,10
Pathology15,86,30
Pathology46,88,20
Pathology63,88,10
Pathology56,88,10
Pathology91,88,10
Pathology90,69,10
Pathology46,69,20
Pathology75,6,10
Pathology51,6,10
Pathology87,10,30
Pathology89,10,10
Pathology2,10,10
Pathology18,10,10
Pathology38,23,10
Pathology73,23,10
Pathology92,48,10
Pathology4,48,10
Pathology77,48,50
Pathology31,48,10
Pathology48,63,20
Pathology52,63,30
Pathology30,71,20
Pathology67,14,20
Pathology31,14,20
Pathology29,14,30
Pathology38,14,20
Pathology70,29,10
Pathology11,29,20
Pathology43,32,10
Pathology14,32,40
Pathology74,32,10
Pathology99,34,10
Pathology54,34,10
Pathology88,35,10
Pathology4,35,20
Pathology80,35,10
Pathology47,35,10
Pathology48,64,20
Pathology14,76,10
Pathology75,76,40
Pathology20,82,30
Pathology4,82,10
Pathology66,82,10
Pathology17,82,10
Pathology24,100,10
Pathology97,65,20
Pathology46,65,20
Pathology63,77,20
Pathology15,77,10
Pathology15,79,20
Pathology88,79,20
Pathology94,79,20
Pathology56,79,20
Pathology63,83,20
Pathology81,56,10
Pathology65,56,10
Pathology16,56,10
Pathology6,46,10
Pathology60,46,20
Pathology4,73,20
Pathology96,73,30
Pathology29,73,10
Pathology8,73,20
Pathology34,81,10
Pathology25,89,10
Pathology56,89,10
Pathology65,98,20
Pathology17,98,20
Pathology94,87,20
Pathology15,87,30
Pathology70,87,20
Pathology57,87,10
Pathology48,87,10
Pathology68,87,30
Pathology93,87,20
Pathology21,96,10
Pathology81,96,10
Pathology73,96,10
Pathology94,96,10
Pathology25,91,20
Pathology92,51,20
Pathology61,51,10
Pathology60,51,10
Pathology3,51,10
Pathology66,54,10
Pathology86,54,10
Pathology73,84,10
Pathology69,84,20
Pathology64,84,10
Pathology82,84,10
Pathology29,84,30
Pathology72,80,10
Pathology64,80,10
Pathology91,80,20
Pathology9,94,20
Pathology53,94,10
Pathology22,94,20
Pathology87,94,30
Pathology96,94,10
Pathology75,94,10
Pathology97,99,10
Pathology60,66,20
Pathology8,27,10
Pathology4,30,20
Pathology85,55,10
Pathology48,48,10
Pathology28,14,10
Pathology49,34,10
Pathology69,87,30
Pathology46,54,10
Pathology76,94,10
Pathology27,95,20
Pathology52,64,10
Pathology16,76,20
Pathology75,77,10
Pathology76,79,10
Pathology18,83,10
Pathology35,81,10
Pathology64,54,20
Pathology84,54,10
Pathology97,76,10
Pathology1,100,20
Pathology99,94,10
Pathology81,2,10
Pathology77,2,20
Pathology54,3,10
Pathology79,3,10
Pathology62,4,10
Pathology52,5,10
Pathology14,5,10
Pathology61,5,20
Pathology72,5,20
Pathology43,9,10
Pathology22,12,10
Pathology68,17,10
Pathology62,28,20
Pathology56,62,10
Pathology5,5,10
Pathology63,7,30
Pathology12,11,10
Pathology67,28,30
Pathology96,7,10
Pathology25,2,10
Pathology96,5,20
Pathology67,7,10
Pathology3,7,20
Pathology56,9,30
Pathology27,9,10
Pathology87,11,10
Pathology40,12,30
Pathology45,18,10
Pathology67,3,10
Pathology82,4,30
Pathology22,5,10
Pathology33,7,10
Pathology84,9,20
Pathology72,9,10
Pathology75,11,10
Pathology88,12,10
Pathology41,12,10
Pathology88,16,10
Pathology14,17,20
Pathology6,17,10
Pathology85,18,30
Pathology93,21,40
Pathology55,24,20
Pathology93,28,10
Pathology83,28,10
Pathology17,31,10
Pathology14,52,10
Pathology10,61,10
Pathology61,62,30
Pathology69,22,10
Pathology55,47,10
Pathology34,7,10
Pathology24,22,10
Pathology96,92,10
Pathology40,29,10
Pathology36,83,10
Pathology99,46,30
Pathology55,81,10
Pathology65,89,10
Pathology10,96,10
Pathology27,84,30
Pathology62,80,10
Pathology81,49,10
Pathology42,49,30
Pathology77,23,10
Pathology78,5,10
Pathology13,16,10
Pathology55,11,10
Pathology16,11,20
Pathology99,21,10
Pathology13,24,30
Pathology35,24,10
Pathology15,11,20
Pathology78,16,10
Pathology31,17,10
Pathology83,18,10
Pathology2,18,30
Pathology49,21,20
Pathology86,24,20
Pathology75,25,20
Pathology60,25,10
Pathology34,26,30
Pathology32,26,30
Pathology69,28,10
Pathology40,28,20
Pathology64,28,20
Pathology51,31,10
Pathology14,42,20
Pathology60,67,10
Pathology32,67,10
Pathology13,75,10
Pathology14,7,10
Pathology68,9,10
Pathology79,12,20
Pathology37,12,30
Pathology45,12,10
Pathology50,16,10
Pathology38,16,20
Pathology59,17,10
Pathology9,18,10
Pathology45,21,10
Pathology14,25,10
Pathology80,11,10
Pathology92,28,10
Pathology35,72,10
Pathology40,21,10
Pathology66,47,10
Pathology19,25,10
Pathology9,26,10
Pathology55,26,20
Pathology59,26,10
Pathology15,26,20
Pathology26,26,10
Pathology94,28,20
Pathology8,28,10
Pathology37,28,10
Pathology13,28,10
Pathology23,31,10
Pathology33,31,20
Pathology27,31,10
Pathology61,31,20
Pathology52,33,10
Pathology7,33,20
Pathology31,33,10
Pathology58,33,10
Pathology13,33,10
Pathology96,42,30
Pathology17,42,20
Pathology7,42,10
Pathology99,42,20
Pathology38,42,20
Pathology11,42,20
Pathology1,42,20
Pathology65,43,10
Pathology89,43,10
Pathology72,43,20
Pathology6,43,10
Pathology81,43,20
Pathology47,43,10
Pathology57,52,10
Pathology95,52,20
Pathology39,52,20
Pathology58,52,10
Pathology21,61,10
Pathology3,61,20
Pathology52,61,10
Pathology32,62,30
Pathology9,67,20
Pathology98,67,20
Pathology52,67,10
Pathology75,67,10
Pathology31,67,10
Pathology72,75,10
Pathology34,75,20
Pathology47,75,30
Pathology61,78,10
Pathology86,78,10
Pathology65,78,10
Pathology67,78,10
Pathology37,92,10
Pathology80,92,20
Pathology32,92,20
Pathology52,92,10
Pathology93,92,10
Pathology44,92,20
Pathology6,97,20
Pathology12,97,10
Pathology52,97,10
Pathology96,13,10
Pathology21,13,10
Pathology62,13,20
Pathology93,15,20
Pathology81,37,20
Pathology30,37,40
Pathology42,57,10
Pathology17,57,10
Pathology58,72,10
Pathology23,72,20
Pathology15,74,10
Pathology52,74,30
Pathology36,58,20
Pathology31,58,20
Pathology45,58,20
Pathology25,59,20
Pathology74,59,10
Pathology46,39,10
Pathology37,39,10
Pathology43,50,10
Pathology7,22,20
Pathology31,22,10
Pathology41,22,10
Pathology87,22,10
Pathology51,38,20
Pathology88,31,10
Pathology60,42,10
Pathology24,42,30
Pathology70,62,30
Pathology89,62,10
Pathology11,75,30
Pathology91,75,10
Pathology46,92,10
Pathology97,92,10
Pathology23,15,10
Pathology26,57,10
Pathology6,59,10
Pathology47,90,30
Pathology63,90,10
Pathology56,38,20
Pathology73,38,20
Pathology9,38,10
Pathology48,40,10
Pathology7,40,20
Pathology13,40,10
Pathology45,40,10
Pathology20,47,30
Pathology53,47,20
Pathology79,47,30
Pathology71,66,20
Pathology78,95,40
Pathology11,95,20
Pathology34,27,20
Pathology7,27,10
Pathology35,27,10
Pathology39,30,20
Pathology44,30,10
Pathology93,30,20
Pathology96,30,20
Pathology70,45,20
Pathology40,45,20
Pathology42,93,20
Pathology2,8,10
Pathology17,41,10
Pathology58,44,30
Pathology16,44,20
Pathology33,44,10
Pathology59,49,20
Pathology92,49,10
Pathology22,53,20
Pathology66,53,10
Pathology4,53,20
Pathology96,60,30
Pathology8,60,20
Pathology16,55,10
Pathology48,86,20
Pathology35,23,30
Pathology22,23,10
Pathology93,23,10
Pathology15,23,10
Pathology89,48,10
Pathology94,48,20
Pathology86,63,10
Pathology32,70,10
Pathology14,71,20
Pathology42,71,30
Pathology80,14,10
Pathology43,14,10
Pathology91,29,20
Pathology43,29,10
Pathology87,34,20
Pathology55,34,10
Pathology16,36,10
Pathology49,64,10
Pathology9,76,10
Pathology82,82,20
Pathology38,82,20
Pathology31,82,10
Pathology47,100,20
Pathology12,100,30
Pathology33,65,10
Pathology80,65,20
Pathology57,83,20
Pathology47,46,20
Pathology7,81,10
Pathology10,98,20
Pathology59,96,30
Pathology84,51,20
Pathology37,51,10
Pathology67,33,10
Pathology74,42,10
Pathology25,43,10
Pathology7,61,10
Pathology18,61,10
Pathology37,75,10
Pathology57,78,10
Pathology89,78,10
Pathology69,78,10
Pathology33,97,10
Pathology4,97,30
Pathology78,97,20
Pathology94,13,10
Pathology15,13,20
Pathology80,13,20
Pathology1,13,20
Pathology53,15,10
Pathology19,53,10
Pathology95,88,20
Pathology16,14,10
Pathology34,29,20
Pathology77,65,10
Pathology42,77,10
Pathology84,84,40
Pathology50,26,10
Pathology68,33,10
Pathology98,61,10
Pathology70,75,10
Pathology93,78,10
Pathology30,78,10
Pathology16,97,10
Pathology65,97,20
Pathology92,13,10
Pathology65,57,10
Pathology4,74,10
Pathology19,74,10
Pathology66,58,10
Pathology78,58,20
Pathology86,58,10
Pathology80,58,10
Pathology23,59,10
Pathology6,19,10
Pathology57,19,10
Pathology20,19,10
Pathology18,20,20
Pathology66,50,20
Pathology56,50,10
Pathology2,50,20
Pathology40,50,10
Pathology45,50,20
Pathology99,90,10
Pathology84,90,20
Pathology34,90,10
Pathology17,90,10
Pathology22,22,10
Pathology63,38,30
Pathology25,38,10
Pathology59,40,10
Pathology1,40,10
Pathology21,40,30
Pathology62,47,10
Pathology71,47,10
Pathology74,66,20
Pathology62,66,30
Pathology20,66,10
Pathology5,68,20
Pathology75,68,10
Pathology23,95,10
Pathology5,95,10
Pathology63,95,10
Pathology8,95,20
Pathology98,27,50
Pathology17,27,10
Pathology26,30,10
Pathology72,30,10
Pathology20,30,10
Pathology58,30,10
Pathology7,30,10
Pathology31,45,30
Pathology60,45,30
Pathology1,45,10
Pathology47,93,20
Pathology26,93,10
Pathology95,41,10
Pathology74,41,10
Pathology77,41,10
Pathology8,44,10
Pathology44,44,20
Pathology8,49,10
Pathology39,49,20
Pathology10,49,10
Pathology68,49,10
Pathology44,49,20
Pathology5,53,10
Pathology21,53,20
Pathology15,60,10
Pathology40,60,10
Pathology31,60,10
Pathology95,60,20
Pathology45,55,20
Pathology20,85,10
Pathology9,86,10
Pathology77,86,10
Pathology24,86,10
Pathology82,86,10
Pathology66,86,20
Pathology97,88,30
Pathology16,69,10
Pathology28,69,10
Pathology97,69,10
Pathology91,10,20
Pathology46,10,10
Pathology97,22,10
Pathology62,95,10
Pathology13,60,20
Pathology1,60,20
Pathology56,69,10
Pathology70,23,10
Pathology19,23,10
Pathology28,23,10
Pathology67,48,20
Pathology57,48,30
Pathology61,48,10
Pathology86,48,10
Pathology10,63,10
Pathology70,63,20
Pathology17,70,10
Pathology15,70,20
Pathology49,71,10
Pathology31,71,10
Pathology98,14,20
Pathology42,14,10
Pathology20,14,30
Pathology30,14,10
Pathology88,14,10
Pathology82,14,20
Pathology27,14,10
Pathology15,14,20
Pathology73,29,10
Pathology75,29,30
Pathology85,29,10
Pathology50,32,20
Pathology53,32,10
Pathology24,32,10
Pathology99,35,10
Pathology37,35,10
Pathology76,35,20
Pathology68,35,10
Pathology29,36,10
Pathology23,36,10
Pathology95,36,10
Pathology91,64,10
Pathology8,76,20
Pathology96,82,20
Pathology59,100,10
Pathology43,100,20
Pathology61,100,20
Pathology25,65,20
Pathology83,65,10
Pathology90,65,10
Pathology89,77,10
Pathology1,79,30
Pathology32,83,20
Pathology65,83,20
Pathology86,83,30
Pathology4,83,10
Pathology52,83,10
Pathology27,56,10
Pathology85,56,10
Pathology69,56,20
Pathology36,56,10
Pathology38,46,10
Pathology19,46,20
Pathology4,46,10
Pathology81,46,10
Pathology93,46,10
Pathology24,73,10
Pathology39,81,30
Pathology52,81,10
Pathology10,89,20
Pathology83,89,20
Pathology96,98,20
Pathology69,98,10
Pathology9,98,20
Pathology20,87,10
Pathology97,87,20
Pathology80,87,40
Pathology97,96,10
Pathology3,96,20
Pathology61,91,10
Pathology52,13,20
Pathology12,86,10
Pathology63,70,20
Pathology10,14,10
Pathology61,29,20
Pathology56,35,20
Pathology35,73,10
Pathology95,98,20
Pathology11,87,10
Pathology68,51,10
Pathology70,51,10
Pathology21,51,20
Pathology33,51,20
Pathology41,54,10
Pathology2,54,30
Pathology5,54,20
Pathology89,84,10
Pathology7,84,10
Pathology12,80,10
Pathology80,94,10
Pathology8,94,10
Pathology44,99,40
Pathology79,99,10
Pathology93,99,10
Pathology50,99,20
Pathology76,78,20
Pathology26,58,10
Pathology58,38,20
Pathology9,45,10
Pathology5,45,10
Pathology78,93,10
Pathology13,93,20
Pathology61,8,10
Pathology1,41,20
Pathology39,44,10
Pathology81,60,20
Pathology83,85,10
Pathology13,86,20
Pathology87,88,10
Pathology69,88,10
Pathology78,6,10
Pathology68,10,10
Pathology32,48,30
Pathology20,70,30
Pathology70,70,30
Pathology88,32,10
Pathology69,34,10
Pathology78,35,30
Pathology66,35,10
Pathology53,35,10
Pathology12,64,10
Pathology63,76,20
Pathology15,82,10
Pathology98,82,10
Pathology35,100,20
Pathology67,65,10
Pathology7,65,10
Pathology2,77,10
Pathology93,79,10
Pathology39,83,10
Pathology98,46,10
Pathology67,73,30
Pathology67,81,10
Pathology65,87,10
Pathology92,96,10
Pathology71,91,10
Pathology35,54,10
Pathology38,84,30
Pathology65,80,20
Pathology61,99,10
Pathology87,23,10
Pathology81,34,10
Pathology30,2,10
Pathology72,84,10
Pathology76,28,10
Pathology79,37,10
Pathology88,66,10
Pathology31,53,10
Pathology10,90,40
Pathology84,8,10
Pathology15,65,20
Pathology12,77,10
Pathology86,35,30
Pathology25,77,20
Pathology81,94,10
Pathology84,83,20
Pathology83,83,10
Pathology38,56,10
Pathology74,2,20
Pathology11,2,10
Pathology39,2,10
Pathology76,2,10
Pathology7,2,20
Pathology51,3,10
Pathology99,3,20
Pathology67,4,10
Pathology16,4,10
Pathology4,5,10
Pathology29,5,10
Pathology12,5,10
Pathology23,7,10
Pathology2,7,10
Pathology37,7,30
Pathology50,11,20
Pathology31,11,10
Pathology43,12,10
Pathology36,16,10
Pathology12,25,10
Pathology33,28,10
Pathology51,52,20
Pathology81,3,10
Pathology62,5,10
Pathology74,7,10
Pathology3,9,10
Pathology5,9,20
Pathology51,9,20
Pathology84,12,20
Pathology64,17,10
Pathology59,25,10
Pathology52,3,10
Pathology98,3,10
Pathology91,3,10
Pathology61,7,10
Pathology89,9,10
Pathology57,12,20
Pathology4,16,10
Pathology83,16,10
Pathology13,17,20
Pathology12,18,10
Pathology72,18,10
Pathology46,25,10
Pathology71,33,10
Pathology20,33,20
Pathology33,42,20
Pathology48,43,10
Pathology60,43,10
Pathology4,52,20
Pathology37,97,20
Pathology65,66,10
Pathology25,88,20
Pathology97,32,30
Pathology57,34,20
Pathology70,17,30
Pathology64,18,30
Pathology33,26,10
Pathology80,25,10
Pathology69,25,10
Pathology16,5,20
Pathology74,5,10
Pathology25,16,10
Pathology33,16,20
Pathology65,16,10
Pathology27,17,10
Pathology13,25,10
Pathology79,28,20
Pathology88,42,20
Pathology77,52,10
Pathology63,39,20
Pathology15,47,20
Pathology49,66,10
Pathology28,7,10
Pathology88,17,30
Pathology76,18,10
Pathology76,24,20
Pathology99,25,10
Pathology48,26,10
Pathology93,26,20
Pathology42,31,10
Pathology52,57,10
Pathology60,21,20
Pathology51,28,10
Pathology30,33,20
Pathology90,33,20
Pathology90,42,30
Pathology41,52,10
Pathology18,52,20
Pathology68,61,20
Pathology37,61,20
Pathology8,62,10
Pathology86,62,10
Pathology3,75,10
Pathology53,75,20
Pathology93,75,10
Pathology21,75,30
Pathology15,75,10
Pathology78,78,20
Pathology18,78,20
Pathology87,78,20
Pathology3,92,10
Pathology26,92,10
Pathology71,92,10
Pathology30,97,10
Pathology79,97,20
Pathology95,13,10
Pathology38,13,10
Pathology81,13,10
Pathology14,37,20
Pathology78,37,10
Pathology92,37,10
Pathology4,57,10
Pathology57,74,10
Pathology43,58,10
Pathology24,58,10
Pathology34,58,10
Pathology49,58,10
Pathology61,59,20
Pathology66,59,20
Pathology41,19,10
Pathology72,20,10
Pathology28,39,20
Pathology3,39,10
Pathology37,90,10
Pathology93,22,10
Pathology75,22,10
Pathology21,22,20
Pathology14,47,20
Pathology93,66,10
Pathology84,68,10
Pathology2,68,10
Pathology21,95,20
Pathology89,95,10
Pathology26,27,10
Pathology9,30,20
Pathology56,30,10
Pathology24,30,20
Pathology38,45,10
Pathology32,45,10
Pathology27,8,20
Pathology85,8,10
Pathology46,41,20
Pathology74,44,10
Pathology27,53,10
Pathology44,53,10
Pathology10,2,10
Pathology92,11,10
Pathology8,16,20
Pathology64,78,10
Pathology48,28,20
Pathology8,21,20
Pathology66,43,10
Pathology14,72,10
Pathology27,40,20
Pathology4,95,30
Pathology26,45,30
Pathology39,40,20
Pathology25,40,10
Pathology61,41,10
Pathology18,86,20
Pathology3,23,20
Pathology80,29,10
Pathology19,96,20
Pathology90,84,20
Pathology54,59,10
Pathology2,39,10
Pathology57,30,20
Pathology10,88,20
Pathology36,23,10
Pathology73,35,20
Pathology11,100,20
Pathology84,79,10
Pathology43,83,20
Pathology82,83,10
Pathology3,83,20
Pathology63,80,10
Pathology65,94,30
Pathology2,98,50
Pathology36,99,10
Pathology21,99,20
Pathology93,3,20
Pathology39,42,10
Pathology77,17,10
Pathology94,2,10
Pathology36,12,20
Pathology65,21,20
Pathology11,7,10
Pathology1,18,10
Pathology26,13,10
Pathology36,25,10
Pathology35,25,20
Pathology22,75,20
Pathology24,27,20
Pathology73,67,30
Pathology79,67,10
Pathology24,97,20
Pathology39,37,10
Pathology80,37,20
Pathology95,37,20
Pathology21,59,10
Pathology36,39,20
Pathology36,30,10
Pathology96,8,10
Pathology60,8,10
Pathology94,44,10
Pathology72,60,20
Pathology30,90,10
Pathology61,45,40
Pathology38,44,10
Pathology26,48,20
Pathology8,71,10
Pathology92,29,20
Pathology18,32,20
Pathology98,100,20
Pathology45,77,20
Pathology24,56,10
Pathology74,9,10
Pathology56,74,10
Pathology30,38,30
Pathology32,68,10
Pathology91,44,10
Pathology76,86,10
Pathology68,86,20
Pathology10,86,30
Pathology92,99,40
Pathology56,86,10
Pathology59,10,10
Pathology62,23,20
Pathology18,23,10
Pathology73,63,20
Pathology13,70,20
Pathology51,71,10
Pathology35,71,20
Pathology56,29,20
Pathology22,64,10
Pathology92,65,10
Pathology86,65,20
Pathology62,77,20
Pathology8,83,30
Pathology89,73,10
Pathology37,98,20
Pathology74,98,10
Pathology74,96,30
Pathology14,54,10
Pathology10,54,10
Pathology39,80,30
Pathology32,63,20
Pathology55,35,20
Pathology77,82,20
Pathology38,51,10
Pathology24,64,10
Pathology15,2,10
Pathology77,5,10
Pathology90,11,20
Pathology31,16,20
Pathology7,3,10
Pathology26,4,10
Pathology49,5,10
Pathology85,12,10
Pathology45,24,10
Pathology2,67,10
Pathology62,18,10
Pathology32,24,10
Pathology6,75,10
Pathology98,16,10
Pathology8,42,30
Pathology57,28,20
Pathology78,28,30
Pathology73,31,30
Pathology27,42,10
Pathology7,43,10
Pathology19,67,10
Pathology1,78,10
Pathology22,92,10
Pathology82,97,20
Pathology61,15,10
Pathology66,15,10
Pathology45,37,10
Pathology95,19,10
Pathology32,20,10
Pathology24,39,10
Pathology9,50,20
Pathology50,90,20
Pathology45,92,20
Pathology51,74,10
Pathology9,40,10
Pathology47,95,10
Pathology35,44,10
Pathology13,55,30
Pathology42,86,20
Pathology61,86,20
Pathology25,69,20
Pathology53,63,20
Pathology65,29,10
Pathology27,98,10
Pathology23,80,10
Pathology53,33,10
Pathology57,42,20
Pathology43,52,10
Pathology40,78,10
Pathology20,78,10
Pathology21,97,20
Pathology72,96,10
Pathology12,37,10
Pathology60,72,20
Pathology63,59,20
Pathology34,50,10
Pathology82,22,20
Pathology29,38,10
Pathology73,40,20
Pathology76,47,20
Pathology65,68,10
Pathology90,27,10
Pathology51,45,10
Pathology82,49,10
Pathology77,49,10
Pathology46,60,20
Pathology27,55,20
Pathology44,85,20
Pathology31,88,10
Pathology50,88,20
Pathology5,69,10
Pathology53,69,10
Pathology99,23,20
Pathology36,41,10
Pathology32,2,10
Pathology19,39,10
Pathology55,53,30
Pathology58,24,20
Pathology39,78,20
Pathology68,45,20
Pathology72,48,20
Pathology52,70,10
Pathology26,70,10
Pathology2,70,20
Pathology95,70,10
Pathology70,14,10
Pathology32,14,10
Pathology44,14,10
Pathology50,29,10
Pathology20,32,40
Pathology93,32,10
Pathology77,35,20
Pathology63,36,40
Pathology8,36,20
Pathology17,64,10
Pathology10,77,20
Pathology22,79,10
Pathology95,79,30
Pathology92,79,10
Pathology59,79,10
Pathology9,46,10
Pathology1,46,10
Pathology24,87,20
Pathology12,96,10
Pathology60,96,10
Pathology27,36,10
Pathology92,77,10
Pathology11,98,10
Pathology82,80,10
Pathology93,94,40
Pathology32,99,20
Pathology57,92,20
Pathology69,39,40
Pathology5,90,20
Pathology1,44,30
Pathology81,70,10
Pathology78,76,20
Pathology91,73,20
Pathology44,98,10
Pathology69,54,20
Pathology83,80,10
Pathology20,2,10
Pathology67,2,10
Pathology39,5,10
Pathology58,16,20
Pathology55,78,10
Pathology95,4,10
Pathology36,5,10
Pathology10,21,10
Pathology27,25,10
Pathology16,61,10
Pathology14,13,10
Pathology50,4,10
Pathology54,11,10
Pathology55,16,10
Pathology38,31,10
Pathology80,67,30
Pathology8,12,10
Pathology4,28,10
Pathology32,16,10
Pathology49,43,20
Pathology12,52,10
Pathology62,61,10
Pathology70,61,10
Pathology5,75,10
Pathology20,75,10
Pathology77,92,20
Pathology68,97,10
Pathology42,13,10
Pathology82,13,10
Pathology68,37,20
Pathology7,37,10
Pathology76,72,30
Pathology51,72,10
Pathology65,59,20
Pathology7,50,10
Pathology70,90,20
Pathology52,68,10
Pathology65,92,20
Pathology73,12,10
Pathology58,98,20
Pathology30,82,10
Pathology20,3,10
Pathology78,33,10
Pathology42,32,10
Pathology21,48,30
Pathology44,87,10
Pathology30,4,10
Pathology54,7,10
Pathology15,16,30
Pathology40,44,10
Pathology14,11,10
Pathology54,61,10
Pathology35,61,10
Pathology46,75,10
Pathology82,92,20
Pathology64,92,10
Pathology24,59,20
Pathology97,39,10
Pathology45,90,10
Pathology64,90,10
Pathology74,40,10
Pathology89,40,10
Pathology58,47,10
Pathology37,66,10
Pathology89,68,10
Pathology9,68,10
Pathology31,95,10
Pathology44,95,20
Pathology42,95,20
Pathology48,8,10
Pathology66,41,20
Pathology49,44,10
Pathology14,53,20
Pathology96,53,10
Pathology98,78,20
Pathology28,22,10
Pathology64,49,10
Pathology2,55,10
Pathology54,55,10
Pathology98,55,10
Pathology88,55,10
Pathology84,55,20
Pathology98,85,20
Pathology48,69,10
Pathology61,69,10
Pathology39,69,10
Pathology79,6,10
Pathology63,23,10
Pathology51,48,10
Pathology64,48,10
Pathology9,70,30
Pathology21,71,10
Pathology86,71,10
Pathology2,71,20
Pathology45,71,10
Pathology22,14,20
Pathology53,29,10
Pathology66,32,30
Pathology3,34,10
Pathology52,34,10
Pathology58,34,10
Pathology98,36,10
Pathology34,64,10
Pathology11,64,10
Pathology32,76,10
Pathology28,76,20
Pathology48,76,10
Pathology85,82,20
Pathology83,82,10
Pathology60,100,10
Pathology8,65,20
Pathology69,77,20
Pathology68,77,20
Pathology10,56,10
Pathology68,56,10
Pathology83,56,10
Pathology67,46,40
Pathology1,73,10
Pathology6,98,10
Pathology37,87,10
Pathology84,96,10
Pathology36,91,30
Pathology82,91,10
Pathology64,51,10
Pathology11,51,10
Pathology27,18,10
Pathology34,18,10
Pathology87,42,10
Pathology76,43,10
Pathology81,78,20
Pathology84,92,30
Pathology93,97,10
Pathology18,37,20
Pathology89,37,10
Pathology69,37,10
Pathology37,57,10
Pathology69,19,10
Pathology88,19,10
Pathology91,19,10
Pathology72,19,10
Pathology22,39,20
Pathology5,39,10
Pathology62,50,10
Pathology21,50,10
Pathology76,22,30
Pathology40,22,10
Pathology99,22,30
Pathology53,38,10
Pathology51,40,20
Pathology12,40,20
Pathology51,47,10
Pathology61,47,10
Pathology44,47,10
Pathology53,66,10
Pathology43,68,10
Pathology76,68,10
Pathology33,95,10
Pathology48,27,20
Pathology77,27,20
Pathology76,27,10
Pathology64,27,20
Pathology12,30,10
Pathology91,45,20
Pathology97,8,10
Pathology9,10,20
Pathology87,35,10
Pathology55,98,10
Pathology13,67,20
Pathology58,78,10
Pathology47,13,10
Pathology27,74,10
Pathology93,95,10
Pathology11,93,10
Pathology13,8,10
Pathology68,8,30
Pathology83,8,20
Pathology92,8,20
Pathology2,41,10
Pathology52,49,10
Pathology54,49,10
Pathology25,49,10
Pathology53,53,20
Pathology45,53,10
Pathology33,53,20
Pathology75,53,20
Pathology6,53,10
Pathology20,53,10
Pathology98,60,10
Pathology24,60,10
Pathology59,55,10
Pathology89,88,10
Pathology27,88,20
Pathology7,88,10
Pathology13,6,10
Pathology76,6,10
Pathology92,6,10
Pathology72,10,10
Pathology51,10,30
Pathology50,23,20
Pathology33,23,10
Pathology82,48,10
Pathology76,48,10
Pathology4,63,20
Pathology50,63,10
Pathology22,70,20
Pathology71,29,10
Pathology99,29,10
Pathology17,29,10
Pathology17,32,10
Pathology65,32,10
Pathology45,34,10
Pathology44,34,10
Pathology70,34,10
Pathology23,35,10
Pathology59,36,10
Pathology93,36,10
Pathology38,64,10
Pathology9,64,10
